id,human_readable_id,description,weight,combined_degree,text_unit_ids,:START_ID,:END_ID,:TYPE
b8cba056-4c5f-48db-987c-f2b9a6437b5c,3394,无缝线路曲线半径小于800m、有缝线路曲线半径小于600m的地段，曲线外侧道床肩宽应加宽100mm，砟肩应堆高150mm,27.0,23,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],5c0eab7a-1a3b-42f2-ae27-42cd3926203b,e0b0ef91-e4c2-4d4e-969b-89dab6f5552b,RELATED_TO
f320f7a6-035b-4fbe-90f1-12d6132a2d7a,3395,有砟道床顶面应与混凝土轨枕中部顶面平齐，应低于木枕顶面30mm,27.0,23,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],5c0eab7a-1a3b-42f2-ae27-42cd3926203b,a57122ef-c4e1-420c-830d-34f6f1990b91,RELATED_TO
cf9d6923-a18a-4cd2-a5ae-1750cffa6841,3396,有砟道床应采用一级道砟,18.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],5c0eab7a-1a3b-42f2-ae27-42cd3926203b,aecaca49-1d93-47d4-80fe-c6f2800f619a,RELATED_TO
72333aac-f541-4142-9e23-33cb0ca69038,3397,有砟道床的密实度不得小于1.7t/m³,18.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],5c0eab7a-1a3b-42f2-ae27-42cd3926203b,b28bbe63-c728-48c1-892d-daf2bfc76e2b,RELATED_TO
333f9c5b-392e-422f-abae-1697485c76c8,3398,有砟道床的纵向阻力不得小于10kN/枕,18.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],5c0eab7a-1a3b-42f2-ae27-42cd3926203b,6ccfa153-9c8e-4e62-9a23-c98be8fc37f8,RELATED_TO
3bcfc8c0-f057-478c-b8bd-60e2348fcac0,3399,有砟道床的横向阻力不得小于9kN/枕,18.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],5c0eab7a-1a3b-42f2-ae27-42cd3926203b,e85ddd23-b008-4572-8437-763096a7040f,RELATED_TO
b731a8d4-8312-43e9-9e59-507854699c09,3400,正线无缝线路地段有砟道床的肩宽不应小于400mm，有缝线路地段不应小于300mm,18.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],5c0eab7a-1a3b-42f2-ae27-42cd3926203b,8d846cc6-5de1-4040-b23a-987d125fbbfc,RELATED_TO
96d87393-a90b-4f7a-b491-abe1724192dd,3401,无缝线路曲线半径小于800m、有缝线路曲线半径小于600m的地段，砟肩应堆高150mm,18.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],5c0eab7a-1a3b-42f2-ae27-42cd3926203b,9798117e-4bce-41bc-a62e-bb3a9dab7ca0,RELATED_TO
ebbf7ec5-fadc-4340-a66e-99ebe517675f,3402,有砟道床的边坡均应采用1:1.75（无砟道床）或1:1.5（有砟道床）,18.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],5c0eab7a-1a3b-42f2-ae27-42cd3926203b,221baf1d-6ca6-44c2-8d37-ff2798226dff,RELATED_TO
0def4468-2306-4faf-88a0-d0f1d1ecbfe2,3403,正线、出入线和试车线的无砟道床与有砟道床间应设置过渡段，长度不宜短于全轴距,27.0,17,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],40a2e5b3-808b-4272-9250-f0f773c145d8,b10c6f16-5ac8-4cfb-8f46-ff98ee86a5d1,RELATED_TO
6c6a4716-0ada-44e7-88f3-4a79848b8ee1,3404,不同减振地段间的过渡方式和长度应根据计算确定,27.0,7,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],40a2e5b3-808b-4272-9250-f0f773c145d8,3f2efa83-7d56-474d-85ce-8d24bc676377,RELATED_TO
500c229f-d543-41a0-a382-5a50b0843162,3405,无砟道床与有砟道床过渡段的长度不宜短于全轴距,18.0,5,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],40a2e5b3-808b-4272-9250-f0f773c145d8,532e9cf9-3dc4-4984-a7df-c6e3d5f0e2af,RELATED_TO
5f39f0c9-4a4e-435a-989d-047937226009,3406,无缝线路设计需要根据当地的具体气候条件进行全面考量。特别是在寒冷地区，设计时必须考虑到温度对线路的影响。根据RULE_7.5.1_01，无缝线路的设计应依据各城市的温度条件进行专门的设计计算，确保线路能够适应所在地区的温度变化。此外，无缝线路的设计还应当基于当地气象数据以及地下线路的温度信息来确定设计锁定轨温。同时，为了保障无缝线路的安全性和稳定性，还需对轨道结构的强度和稳定性等关键参数进行详细的计算分析。这样不仅可以确保无缝线路在不同季节和气候条件下都能正常运作，而且还能有效延长其使用寿命，减少维护成本。总之，无缝线路的设计是一个综合考虑环境因素、材料性能以及结构安全性的过程，需要依据具体情况进行细致规划与计算。,54.0,20,"['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c', 'a5ebeccfa3e24c75e4200b1fcec92e37360d38961963566561140fc4d33a0439ae557c24a296d129340f4194cc38e0cca853798ceb3e4ce66f648dce3910ccff']",a7fed63e-c9a9-4364-af2d-13aef077c7c8,675a91f6-9d4a-4170-b2fe-e5bc99b3d703,RELATED_TO
d18b4d80-55f5-49d9-83e3-64a185b161b5,3407,无缝线路是一种在条件允许时建议铺设的轨道设计方式，它能够显著增强轨道结构的稳定性，同时减少日常养护维修的工作量，改善行车条件，并且对于减少列车运行过程中产生的振动和噪声也有积极作用。根据规则 RULE_7.5.2_01 的建议，在条件允许的情况下应优先考虑铺设无缝线路。特别地，在地下线路中，当线路为直线或曲线半径不小于300米的地段时，轨道设计应优先采用无缝线路形式，并且推荐尽可能扩大无缝线路的应用范围，以最大化其带来的益处。这样不仅能够提高整个线路的运行效率，还能有效提升乘客的舒适度以及降低维护成本。总之，无缝线路的设计与应用是现代轨道交通系统中提高性能与经济效益的一项重要措施。,51.0,21,"['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c', 'a5ebeccfa3e24c75e4200b1fcec92e37360d38961963566561140fc4d33a0439ae557c24a296d129340f4194cc38e0cca853798ceb3e4ce66f648dce3910ccff']",a7fed63e-c9a9-4364-af2d-13aef077c7c8,a53e3fc2-a1f3-450c-b8b0-13528599da65,RELATED_TO
47f0c2bf-a4c7-473a-8156-081410a6b3b6,3408,高架线及地面线无砟道床的直线和曲线半径不小于400m地段，轨道宜按无缝线路设计，并宜扩大无缝线路的铺设范围,27.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a7fed63e-c9a9-4364-af2d-13aef077c7c8,fa701209-8889-4498-b137-f260356427dc,RELATED_TO
bd68462e-ea2d-4c73-acbb-bdc03da6f407,3409,有砟道床的直线和曲线半径不小于600m地段，轨道宜按无缝线路设计，并宜扩大无缝线路的铺设范围,27.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a7fed63e-c9a9-4364-af2d-13aef077c7c8,c956d4bb-e19d-43b4-9a14-1cfd34d69e02,RELATED_TO
0f6b2a55-e1aa-411a-bc95-531f8c0c0d76,3410,试车线轨道宜按无缝线路设计，并宜扩大无缝线路的铺设范围,27.0,20,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a7fed63e-c9a9-4364-af2d-13aef077c7c8,bbea8395-6759-4675-8222-ba15ab8b988e,RELATED_TO
65059ae7-840d-4f6b-88d8-1ca2717e60e1,3411,曲线半径小于本条第1~3款的限制值时，应进行特殊设计并采取加强措施,27.0,19,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a7fed63e-c9a9-4364-af2d-13aef077c7c8,23ad4172-d05a-40ac-8aaa-d38f257c2973,RELATED_TO
1ee30e0d-2ca3-4869-8215-6f7afb6ff626,3412,对于无缝线路的设计与铺设，根据规则RULE_7.5.3_01，建议在地面线有砟道床地段采取预先铺设无缝线路的方式，以避免运营后再进行铺设所带来的不便。这一做法不仅适用于正式运营前的准备阶段，同时也推荐在正线有砟道床地段按一次铺设无缝线路的标准来进行设计。通过这样的设计与施工安排，可以有效减少未来可能需要的维护工作量，提高轨道系统的稳定性和安全性，同时也有利于整体工程的顺利推进。此外，预先铺设无缝线路还有助于优化列车运行效率，减少由于线路接头多而引起的振动和噪音问题，从而提升乘客乘坐体验。总之，无论是从减少运营后维护成本的角度，还是从提高铁路服务质量出发，按照规则建议在有砟道床地段实施无缝线路的一次性铺设都是非常必要且合理的做法。,51.0,21,"['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c', 'a5ebeccfa3e24c75e4200b1fcec92e37360d38961963566561140fc4d33a0439ae557c24a296d129340f4194cc38e0cca853798ceb3e4ce66f648dce3910ccff']",a7fed63e-c9a9-4364-af2d-13aef077c7c8,36a0f4e9-461f-4063-bdce-44539ef22c9c,RELATED_TO
323be6ae-0062-4bdb-97fc-3be1de16ad89,3413,无缝线路设计应根据当地气象及地下线温度资料确定设计锁定轨温,18.0,18,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a7fed63e-c9a9-4364-af2d-13aef077c7c8,8c82d910-b43c-496d-befa-da083332af20,RELATED_TO
769ede52-623e-4db9-b30a-1b6b4635aadb,3414,无缝线路设计应对轨道结构强度进行计算,18.0,19,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a7fed63e-c9a9-4364-af2d-13aef077c7c8,58ddbf9a-f04c-4fba-8251-e735745b4d4d,RELATED_TO
1f69e917-f10d-437a-8764-c8a3fb728fe3,3415,无缝线路设计应对轨道稳定性进行计算,18.0,18,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a7fed63e-c9a9-4364-af2d-13aef077c7c8,0684b8d0-4916-4f17-9659-e7983f828766,RELATED_TO
89323b2e-ce4a-4ec7-99ab-4c2fde712b94,3416,桥上无缝线路设计应计算伸缩力、挠曲力、断轨力等，并应进行钢轨断缝检算，无砟轨道钢轨折断允许断缝值应取100mm，有砟轨道应取80mm,27.0,13,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a59b8c46-8acb-4389-857c-fe0403e17fb7,07f69599-0457-4c51-b0ac-c72d766b459b,RELATED_TO
0ec65afc-92fb-4263-b6bc-990d534a26fa,3417,大跨度连续梁桥应根据计算布置钢轨伸缩调节器,27.0,12,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a59b8c46-8acb-4389-857c-fe0403e17fb7,a86da608-5845-4b83-9acd-e6ee134f3954,RELATED_TO
ba9ebd0e-389f-4c04-8cc5-58f7df3c9a2d,3418,联合接头距桥梁边墙的距离不应小于2m,19.0,10,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a59b8c46-8acb-4389-857c-fe0403e17fb7,e11cc415-0688-40b7-93aa-a4ea30272100,RELATED_TO
47e6f7d2-8bea-4b3e-b241-e59b80233ee2,3419,桥上无缝线路设计应计算伸缩力,18.0,12,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a59b8c46-8acb-4389-857c-fe0403e17fb7,80bf55f7-052f-4c5e-ba51-8ecdc42f8381,RELATED_TO
f6434668-a680-4520-8328-0fb5b347a6bd,3420,桥上无缝线路设计应计算挠曲力,18.0,11,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a59b8c46-8acb-4389-857c-fe0403e17fb7,b422d9b6-0303-4ca3-8f5e-95264b251234,RELATED_TO
de390c8d-7134-4d6a-aad8-024ffd867c55,3421,桥上无缝线路设计应计算断轨力,18.0,11,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a59b8c46-8acb-4389-857c-fe0403e17fb7,47862ab5-3b8d-420d-ba74-6e478383cdc9,RELATED_TO
ba924537-fcd6-4b63-befd-89c3616c2d84,3422,桥上无缝线路应进行钢轨断缝检算，无砟轨道钢轨折断允许断缝值应取100mm，有砟轨道应取80mm,18.0,10,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a59b8c46-8acb-4389-857c-fe0403e17fb7,5d466c55-9552-4491-9d55-37ef2a0b9080,RELATED_TO
ddf092e6-300d-4e43-a972-718762dc63db,3423,大跨度连续梁桥应根据计算布置钢轨伸缩调节器,18.0,13,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a59b8c46-8acb-4389-857c-fe0403e17fb7,9db54818-4ef1-487d-aa99-ecf62c494246,RELATED_TO
2bc0b56f-7943-4864-a9e1-7312786bb94a,3424,联合接头距桥梁边墙的距离不应小于2m,10.0,10,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],a59b8c46-8acb-4389-857c-fe0403e17fb7,8f07b713-3605-48f1-8165-0c90967e02ba,RELATED_TO
9820d0e7-381b-4608-939c-695d87905227,3425,无缝道岔应根据无缝道岔的具体参数，确定道岔连入无缝线路的条件，并应进行无缝道岔中相对位移及部件强度等检算,9.0,10,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],cebb30bb-6035-4b48-83ab-4a862bd23ef2,a592ba71-4ff3-4fa8-9f32-105340ef965b,RELATED_TO
3442901c-4add-41dc-8125-d7074e25b2fa,3426,无缝道岔应根据无缝道岔的具体参数，确定道岔连入无缝线路的条件,9.0,5,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],cebb30bb-6035-4b48-83ab-4a862bd23ef2,f4efa996-8072-4872-8f39-6fcec5b05b1c,RELATED_TO
25ea11ed-edff-4d04-9bbd-23326ccb8e72,3427,无缝道岔应进行无缝道岔中相对位移的检算,9.0,5,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],cebb30bb-6035-4b48-83ab-4a862bd23ef2,0c52f8e3-4045-4dcf-ac58-fbc68c660506,RELATED_TO
316aea0d-064d-4538-8e1f-f9eafffa1c9c,3428,无缝道岔应进行无缝道岔中部件强度的检算,1.0,5,['711967b962bf54da1afa03ff37b05db859be32afe5ce5e8951d64d37f806ae70617aca661fef80e02f173e15a1a72567a71b7b010256f6cf508ad92ca71a743c'],cebb30bb-6035-4b48-83ab-4a862bd23ef2,2b787945-9c5a-4ba7-91b9-bb953308b1b7,RELATED_TO
37dad993-d254-45a9-b5da-17bea5eb5407,3429,约束规则 rule_7.5.5_01 来源于条款 7.5.5,27.0,9,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],d84a39e2-d4b8-4a54-beb6-4e2a62b930f4,a592ba71-4ff3-4fa8-9f32-105340ef965b,RELATED_TO
f6f47fc9-0637-4d6c-af5d-c9ce40b24444,3430,约束规则 rule_7.5.5_02 来源于条款 7.5.5,27.0,7,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],d84a39e2-d4b8-4a54-beb6-4e2a62b930f4,2e23e084-8d72-42e6-9dad-d99cbab17ffc,RELATED_TO
160a5af6-2fe2-4b48-b18f-bc7533765a58,3431,无缝线路受约束规则 rule_7.5.6_01 限制，该规则要求设置位移观测桩,27.0,19,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],a7fed63e-c9a9-4364-af2d-13aef077c7c8,73319dbb-7970-4213-b5ce-620aabfca36f,RELATED_TO
9b0ae72f-f932-49b1-95bd-20affb23e053,3432,无缝线路涉及位移观测桩这一重要设施,27.0,18,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],a7fed63e-c9a9-4364-af2d-13aef077c7c8,3f5bff9a-1d4c-4650-ba94-e76c567f79a3,RELATED_TO
cd51ce57-facc-4ca9-beab-e2211ca7b943,3433,约束规则 rule_7.5.6_01 来源于条款 7.5.6,27.0,4,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],73319dbb-7970-4213-b5ce-620aabfca36f,6dde1df9-2436-48ee-a894-92a1f1ab9d5a,RELATED_TO
e1893567-a728-4ccf-aad0-ea68542e96e1,3434,约束规则 rule_7.5.6_02 来源于条款 7.5.6,27.0,3,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],2b52f6d8-b285-4f2d-b3d1-e8ebe9ce32df,6dde1df9-2436-48ee-a894-92a1f1ab9d5a,RELATED_TO
573e605d-34bc-4add-a4f4-0374086d2ca9,3435,约束规则 rule_7.6.1_01 来源于条款 7.6.1,54.0,4,"['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55', 'a5ebeccfa3e24c75e4200b1fcec92e37360d38961963566561140fc4d33a0439ae557c24a296d129340f4194cc38e0cca853798ceb3e4ce66f648dce3910ccff']",ee1c93af-2a5a-46ce-8772-c2ce301a3169,5b6e80be-f586-478b-8bf7-4e73937ea0f7,RELATED_TO
b6cc77a7-52f2-4b7c-8b69-21b097b232ac,3436,减振轨道结构受约束规则 rule_7.6.1_01 限制，该规则要求根据项目环境影响评估报告书确定减振地段位置及减振等级,27.0,8,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],72714696-d24a-47d7-aaf7-35be16aced6d,5b6e80be-f586-478b-8bf7-4e73937ea0f7,RELATED_TO
7e6b9ed7-4f3c-4b44-ad28-fde91f0dc627,3437,减振轨道结构涉及减振等级这一重要评价指标,27.0,6,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],72714696-d24a-47d7-aaf7-35be16aced6d,efc028d3-45ae-4de8-840f-863f9f2a9b52,RELATED_TO
dfbadf7e-f261-44bc-b999-fea4a75d1739,3438,减振轨道结构受约束规则 rule_7.6.2_01 限制，该规则要求采取减振工程措施时不应削弱轨道结构的强度、稳定性及平顺性,27.0,8,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],72714696-d24a-47d7-aaf7-35be16aced6d,37359cad-5d55-4e72-94c6-845c7cdb429a,RELATED_TO
e7351b63-e5fc-4857-822e-b954f0f306e9,3439,减振轨道结构涉及轨道结构强度这一重要评价指标,27.0,7,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],72714696-d24a-47d7-aaf7-35be16aced6d,58ddbf9a-f04c-4fba-8251-e735745b4d4d,RELATED_TO
46e22059-3d3b-4494-b063-389b6c4826f6,3440,约束规则 rule_7.6.2_01 来源于条款 7.6.2,38.0,4,"['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55', 'a5ebeccfa3e24c75e4200b1fcec92e37360d38961963566561140fc4d33a0439ae557c24a296d129340f4194cc38e0cca853798ceb3e4ce66f648dce3910ccff']",e561a32c-4215-4b6c-bdf1-54c49b6660a5,37359cad-5d55-4e72-94c6-845c7cdb429a,RELATED_TO
264db111-c71d-4eba-8766-f41f0ee488e8,3441,约束规则 rule_7.7.1_01 来源于条款 7.7.1,27.0,7,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],b726d2c8-c6bf-4cc9-a745-93bbf721b717,b1aab69a-5020-490f-9ce9-a2d462714241,RELATED_TO
77c67876-e8bc-4ded-aa95-cb5c6057487e,3442,约束规则 rule_7.7.1_02 来源于条款 7.7.1,27.0,7,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],b726d2c8-c6bf-4cc9-a745-93bbf721b717,5f6cd6d0-7d52-4471-a5ab-fca3f0923229,RELATED_TO
c6dcb1b5-267a-464a-b24e-e4967e7359d6,3443,约束规则 rule_7.7.1_03 来源于条款 7.7.1,27.0,6,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],b726d2c8-c6bf-4cc9-a745-93bbf721b717,b4871d14-012e-4b2d-b88f-6aca6ebde2aa,RELATED_TO
835611c3-a194-42ee-8119-2614fbc9344f,3444,约束规则 rule_7.7.1_04 来源于条款 7.7.1,27.0,6,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],b726d2c8-c6bf-4cc9-a745-93bbf721b717,73f61280-9663-4f71-b6a2-9e42466997f9,RELATED_TO
95f3de1e-c9ae-4b59-bd1a-31a4ab17ae0f,3445,高架桥线路受约束规则 rule_7.7.1_01 限制，该规则要求在特定曲线地段设置防脱护轨,27.0,7,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],948bcd63-ff9b-4caa-bb0d-2aeb4b067a56,b1aab69a-5020-490f-9ce9-a2d462714241,RELATED_TO
bc534049-7886-4175-ab89-f523683ed9f2,3446,高架桥线路受约束规则 rule_7.7.1_02 限制，该规则要求在重要地段设置防脱护轨,27.0,7,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],948bcd63-ff9b-4caa-bb0d-2aeb4b067a56,5f6cd6d0-7d52-4471-a5ab-fca3f0923229,RELATED_TO
94aa604a-228f-422a-9f94-d1c663c3f570,3447,高架桥线路受约束规则 rule_7.7.1_03 限制，该规则要求在竖曲线与缓和曲线重叠处设置防脱护轨,27.0,6,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],948bcd63-ff9b-4caa-bb0d-2aeb4b067a56,b4871d14-012e-4b2d-b88f-6aca6ebde2aa,RELATED_TO
961f1253-b9e5-4480-9286-2fe90667209a,3448,高架桥线路受约束规则 rule_7.7.1_04 限制，该规则要求防脱护轨设置在钢轨内侧,27.0,6,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],948bcd63-ff9b-4caa-bb0d-2aeb4b067a56,73f61280-9663-4f71-b6a2-9e42466997f9,RELATED_TO
1df42f27-4baf-465f-969b-1fa9f8777148,3449,防脱护轨涉及设置位置和范围这一重要评价指标,27.0,5,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],cb64a160-234e-4228-95d3-bed6b0ce8cf7,a8cd0dd9-0573-44da-bc9f-c820f4b3afe6,RELATED_TO
fbb2705b-af4f-4d06-85f8-0565aa0c5e85,3450,约束规则 rule_7.7.2_01 来源于条款 7.7.2,27.0,4,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],d9942e39-f477-4fd3-a546-cbc9c9be5608,02509021-6e3b-491a-9105-46610849c329,RELATED_TO
08c7a0b3-e669-44a5-b0a5-2db2b1d8f52d,3451,约束规则 rule_7.7.2_02 来源于条款 7.7.2,27.0,4,['b3ec13e302f681c1ee23a29b202c646baaa540c96515a4b410afd9f28211c9e742c4b35e07c48ee644bb0d9cd9a692a32b68582cbcd3ce354c2bbfbe29dfee55'],d9942e39-f477-4fd3-a546-cbc9c9be5608,fbb649a3-82d5-47ed-b021-c7193aa5429a,RELATED_TO
