:ID,human_readable_id,title,description,text_unit_ids,frequency,degree,x,y,:LABEL
3e0e6d44-0d20-42fa-b242-0ed482b15f95,790,建设工程工程量清单计价规范,规定了工程量清单编制的规范性、完整性要求的国家标准,['518333ff6dc1c2ff5b46e45bda4854cc85a0a8a5c534c2037cf59ed45f71abad62b0ef7beae5fade40a5baaf745cfa1f88509cea549faed365757927d7fd4377'],1,1,0.0,0.0,NORM
421358a9-c6b1-4bc9-af51-09fd09bd1311,791,安全防范工程技术文件编制深度要求,,['518333ff6dc1c2ff5b46e45bda4854cc85a0a8a5c534c2037cf59ed45f71abad62b0ef7beae5fade40a5baaf745cfa1f88509cea549faed365757927d7fd4377'],1,2,0.0,0.0,
f3021fcb-5aad-4167-b8e0-6021a2dfd788,792,施工阶段咨询服务,施工阶段提供的咨询服务，包括评估工程变更事项的可行性和合理性，并向建设单位提出意见和建议,['6538b3e26083990539fe60a509ac223d98d363261ca91d55680f873587e90bc464333c5d29d8226653f45cf6a58565da95a8a0132649207134271035b5ac1148'],1,5,0.0,0.0,OBJECT
79f69fee-280b-42f3-9f8a-99d14b2d17bd,793,工程变更事项,施工过程中可能出现的变更事项，需要评估其可行性和合理性,['6538b3e26083990539fe60a509ac223d98d363261ca91d55680f873587e90bc464333c5d29d8226653f45cf6a58565da95a8a0132649207134271035b5ac1148'],1,2,0.0,0.0,ATTRIBUTE
e1566a57-eacb-4546-9dd3-a29c3c93e7ef,794,可行性,对工程变更事项进行评估时考虑的因素之一，指变更事项是否可实施,['6538b3e26083990539fe60a509ac223d98d363261ca91d55680f873587e90bc464333c5d29d8226653f45cf6a58565da95a8a0132649207134271035b5ac1148'],1,1,0.0,0.0,ATTRIBUTE
e6f6f2d7-0bd2-4c10-bb65-9bc0093382da,795,合理性,对工程变更事项进行评估时考虑的因素之一，指变更事项是否合理、是否符合工程要求和标准,['6538b3e26083990539fe60a509ac223d98d363261ca91d55680f873587e90bc464333c5d29d8226653f45cf6a58565da95a8a0132649207134271035b5ac1148'],1,1,0.0,0.0,ATTRIBUTE
71d92588-0e50-4a53-9ade-842cc10baecb,796,意见和建议,咨询服务提供给建设单位的反馈，包括对工程变更事项的可行性和合理性的评价,['6538b3e26083990539fe60a509ac223d98d363261ca91d55680f873587e90bc464333c5d29d8226653f45cf6a58565da95a8a0132649207134271035b5ac1148'],1,1,0.0,0.0,ATTRIBUTE
549cd47e-49e7-47cb-a006-44aed5a21a84,797,工程变更评估标准,指导如何评估工程变更事项的可行性和合理性的标准,['6538b3e26083990539fe60a509ac223d98d363261ca91d55680f873587e90bc464333c5d29d8226653f45cf6a58565da95a8a0132649207134271035b5ac1148'],1,1,0.0,0.0,NORM
8d127e43-7511-4622-ae79-1ef35d1f5dfb,798,GB/T 50329-2012,,['6538b3e26083990539fe60a509ac223d98d363261ca91d55680f873587e90bc464333c5d29d8226653f45cf6a58565da95a8a0132649207134271035b5ac1148'],1,1,0.0,0.0,
52a58ebb-80b9-4973-8e62-d62c86f06a3d,799,工程初步验收,指在工程项目完成后，进行的初步验收工作，以确保工程项目符合设计和规范要求,['f52abc81109504eee1782ccae5d6a694cfe6444744ed8a38f20d487c51fae7ceaa309cdc17e496c3edc26a0c710339a883bb382d15e3688c5871b453747889aa'],1,1,0.0,0.0,OBJECT
e0d9453a-6915-4a74-a8d3-99a51b13b67c,800,系统试运行,系统试运行是指在工程项目的初步验收通过后进入的一个关键阶段。这一阶段主要目的是对系统进行试运行，以验证系统的运行状态和性能是否达到了设计要求。具体而言，系统试运行是在系统经过安装或配置后的初步运行阶段，此时的主要任务是检验系统功能是否符合合同和设计文件中的规定要求。通过这一阶段的测试和评估，可以确保系统在正式投入使用前，其所有功能和性能指标均能满足预定的标准和用户的需求。,"['f52abc81109504eee1782ccae5d6a694cfe6444744ed8a38f20d487c51fae7ceaa309cdc17e496c3edc26a0c710339a883bb382d15e3688c5871b453747889aa'
 'c0ae7692426c962e207e873f2f0c926123ed9476e04c17907688cf4fad9e68db841f86b8cda09d8c74decb7e0fa4768439d4f8ec44fc7a640379c0776524e9d9'
 '44760d780f84c6db093287121985bc3cc0703c8f6e56cbcb34376b214dbea1148abb20a6c09a39d3437146df2e3cc1fbdc2d38895f0d424619ae258c7e8d9388']",3,7,0.0,0.0,OBJECT
b12f4e73-6769-4262-a0eb-7022c175dd20,801,培训方案,指为确保工程项目的顺利运行和维护，对相关人员进行的培训计划和内容,['f52abc81109504eee1782ccae5d6a694cfe6444744ed8a38f20d487c51fae7ceaa309cdc17e496c3edc26a0c710339a883bb382d15e3688c5871b453747889aa'],1,1,0.0,0.0,OBJECT
d49df80f-bbed-48ee-8a7c-2d1a16cf6068,802,提出意见和建议,"在工程初步验收与系统试运行阶段，咨询服务应提出意见和建议，以优化初步验收、试运行方案和培训方案)<|COMPLETE|>(""entity""",['f52abc81109504eee1782ccae5d6a694cfe6444744ed8a38f20d487c51fae7ceaa309cdc17e496c3edc26a0c710339a883bb382d15e3688c5871b453747889aa'],1,0,,,CONSTRAINT
579c9076-7f9f-4249-98da-31388a2cf707,803,试运行方案,指在系统试运行阶段，对系统进行测试的具体方案，旨在验证系统的性能和稳定性,['f52abc81109504eee1782ccae5d6a694cfe6444744ed8a38f20d487c51fae7ceaa309cdc17e496c3edc26a0c710339a883bb382d15e3688c5871b453747889aa'],1,1,0.0,0.0,OBJECT
d96a52fb-10ee-4df3-9e5d-6c0bcac7d264,804,初步验收方案,,['f52abc81109504eee1782ccae5d6a694cfe6444744ed8a38f20d487c51fae7ceaa309cdc17e496c3edc26a0c710339a883bb382d15e3688c5871b453747889aa'],1,1,0.0,0.0,
747051a5-189b-4378-ba9a-c1ceada707bd,805,工程检验咨询服务,关于工程检验过程中提供的咨询服务内容的规范,['e712fa5a2b968fe5b973267defd3a7e3418340a5914777d47178eb353797e9f7da179f50ecb536261a165a3509951ee0ab8647a02e80c547479c0e90ff1950a9'],1,0,,,NORM
e55dac27-6e47-4fdf-a394-791d07112996,806,工程施工质量检查,对工程施工过程中的质量进行检查，确保其符合设计文件和标准要求,['e712fa5a2b968fe5b973267defd3a7e3418340a5914777d47178eb353797e9f7da179f50ecb536261a165a3509951ee0ab8647a02e80c547479c0e90ff1950a9'],1,1,0.0,0.0,OBJECT
be5055d9-8bf4-41e6-97f0-6a159c6364ab,807,系统功能性能检查,对系统的功能和性能是否符合设计文件的要求进行检查,['e712fa5a2b968fe5b973267defd3a7e3418340a5914777d47178eb353797e9f7da179f50ecb536261a165a3509951ee0ab8647a02e80c547479c0e90ff1950a9'],1,1,0.0,0.0,OBJECT
6b1300e6-1c5e-47c8-86b4-9e9f0acc88cb,808,不合格项整改指导,对符合性检查中发现的不合格项，指导施工单位进行整改落实,['e712fa5a2b968fe5b973267defd3a7e3418340a5914777d47178eb353797e9f7da179f50ecb536261a165a3509951ee0ab8647a02e80c547479c0e90ff1950a9'],1,1,0.0,0.0,OBJECT
92058258-c4c9-4306-8277-ffe9cd315ffd,809,第三方检验机构资质能力了解,对实施工程检验的第三方检验机构的资质和能力进行了解,['e712fa5a2b968fe5b973267defd3a7e3418340a5914777d47178eb353797e9f7da179f50ecb536261a165a3509951ee0ab8647a02e80c547479c0e90ff1950a9'],1,1,0.0,0.0,OBJECT
b4091bf5-9fd6-474a-9a59-5092b1e0cfda,810,咨询意见和建议,提出对第三方检验机构资质和能力的咨询意见和建议,['e712fa5a2b968fe5b973267defd3a7e3418340a5914777d47178eb353797e9f7da179f50ecb536261a165a3509951ee0ab8647a02e80c547479c0e90ff1950a9'],1,1,0.0,0.0,OBJECT
5fd96878-6dbd-4e30-8a7f-0378100a971e,811,施工单位整改落实,指导施工单位针对不合格项进行的整改落实工作,['e712fa5a2b968fe5b973267defd3a7e3418340a5914777d47178eb353797e9f7da179f50ecb536261a165a3509951ee0ab8647a02e80c547479c0e90ff1950a9'],1,1,0.0,0.0,OBJECT
574dda8d-2c1e-4d9c-91e7-f66f3db5cb8a,812,第三方检验机构资质和能力提出咨询意见和建议,对实施工程检验的第三方检验机构的资质和能力进行了解，并提出咨询意见和建议,['e712fa5a2b968fe5b973267defd3a7e3418340a5914777d47178eb353797e9f7da179f50ecb536261a165a3509951ee0ab8647a02e80c547479c0e90ff1950a9'],1,1,0.0,0.0,OBJECT
d272b8cd-3c6f-47ac-8bb0-8cc96f2c07b4,813,设计文件的符合性检查,,['e712fa5a2b968fe5b973267defd3a7e3418340a5914777d47178eb353797e9f7da179f50ecb536261a165a3509951ee0ab8647a02e80c547479c0e90ff1950a9'],1,1,0.0,0.0,
641992b1-cc19-4708-aa61-9e0ca743a30a,814,2.0.39,详细说明系统效能评估的具体程序和内容的条款,['30ef92406f50c06fe1fb736699a4e217fc823b83ba90bcd5907e5864d7a0f1f0f20e32102444c0bbab72bc0b7e825be2ec41bda86c763ed48045334facc95ef9'],1,1,0.0,0.0,ARTICLE
586ca83e-dae9-4879-9bcd-e20bf598f6c4,815,重新进行风险评估,安全防范系统运行一段时期后，安全防范工程建设(使用)单位根据需要，可以委托咨询服务机构进行的操作,['30ef92406f50c06fe1fb736699a4e217fc823b83ba90bcd5907e5864d7a0f1f0f20e32102444c0bbab72bc0b7e825be2ec41bda86c763ed48045334facc95ef9'],1,2,0.0,0.0,CONSTRAINT
477b7778-aeed-4370-82e4-921787977868,816,重新确认需要防范的风险,风险评估的目的之一，确保安全防范措施的有效性和及时性,['30ef92406f50c06fe1fb736699a4e217fc823b83ba90bcd5907e5864d7a0f1f0f20e32102444c0bbab72bc0b7e825be2ec41bda86c763ed48045334facc95ef9'],1,1,0.0,0.0,CONSTRAINT
a1d77385-f642-41bc-a08a-9e0e4f7d24ec,817,评价系统的有效性,系统效能评估的主要目的，用于判断安全防范系统的性能是否满足预期要求,['30ef92406f50c06fe1fb736699a4e217fc823b83ba90bcd5907e5864d7a0f1f0f20e32102444c0bbab72bc0b7e825be2ec41bda86c763ed48045334facc95ef9'],1,2,0.0,0.0,CONSTRAINT
96d14df1-1fb1-433b-bd1e-6ff57572905a,818,提供依据,系统效能评估的结果，用于支持系统的持续运行、维护、升级、改造或重建的决策过程,['30ef92406f50c06fe1fb736699a4e217fc823b83ba90bcd5907e5864d7a0f1f0f20e32102444c0bbab72bc0b7e825be2ec41bda86c763ed48045334facc95ef9'],1,1,0.0,0.0,CONSTRAINT
ddc577b7-6485-4d9f-979b-a00b4f5c9bd8,819,安全防范工程建设(使用)单位,,['30ef92406f50c06fe1fb736699a4e217fc823b83ba90bcd5907e5864d7a0f1f0f20e32102444c0bbab72bc0b7e825be2ec41bda86c763ed48045334facc95ef9'],1,1,0.0,0.0,
e9633edb-6e01-4cf8-8432-80fd4d695813,820,安全防范工作,通过防范手段达到安全目的的全部活动,['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'],1,5,0.0,0.0,OBJECT
eaf02e15-172a-4150-97f7-04672a89935e,821,安全,安全是指在特定条件下，通过一系列措施或特性，保护人员和财产不受伤害的状态。这种状态意味着不存在危险、不受威胁、并且能够有效避免事故的发生。在建筑规范的语境中，安全涉及到的措施包括但不限于结构设计、材料选择、消防安全、电气安全以及紧急疏散等方面，旨在确保建筑物的使用过程中，所有人员和财产都能得到充分的保护。,"['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'
 'd429e75915d6da40fa102f07dd906552361babf963bdff2e100bbe6f339827bf6fe03142b911467e410c8feded81a38b5b212144ef8ddc81f638c8ea45bde5be']",2,1,0.0,0.0,ATTRIBUTE
2531ec00-2257-4aa8-afe8-9c579d20538a,822,防范,做好准备和防护，以应付攻击或避免受害的手段,['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'],1,1,0.0,0.0,ATTRIBUTE
891cc4e4-508b-44f6-b78e-1abde1edb44f,823,公共安全事件,我国政府将其分为四类：自然灾害、事故灾难、公共卫生事件、社会安全事件,['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'],1,5,0.0,0.0,OBJECT
4e63c76e-adb6-4d3a-b32b-5c5f4d34cebd,824,社会治安防范,本标准定义的安全防范的一部分，从社会治安防范角度提出,['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'],1,2,0.0,0.0,OBJECT
7a0c3485-d729-4ed2-969f-fd3f189825bc,825,反恐防范,反恐防范是安全防范系统设计的重要组成部分，旨在通过实施一系列技术和措施来防范恐怖活动。本标准明确将反恐防范定义为安全防范的一部分，并特别从反恐防范的角度出发，提出了针对恐怖袭击的预防和应对措施。这些措施旨在提高对恐怖活动的防范能力，确保人员和财产的安全。通过综合考虑不同的安全需求和潜在的恐怖威胁，反恐防范措施包括但不限于加强监控、提高安全人员的警觉性、实施入口控制、加强建筑物的抗爆能力等。这些措施共同构成了一个全面的反恐防范策略，旨在最大限度地减少恐怖袭击的风险和潜在损害。,"['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'
 '4aa146f69a225f3196e8e956d7705fc2395136cc2281fe3e630b9ca9ab9ae4acdb8109b0d67e76a0dd1fa0f8cd2c7f83b4557b918becb6ab61fd303a2cfbd173'
 '1ed17b24a2181f799ae6e9c9d3449e0f22f7febee90ce0159fd6cc931a0d5f465f90f6d8eadab7c2362b9551a394394c134ba19748fe3b9cce549295f75eaa15']",3,2,0.0,0.0,OBJECT
ea3ef75a-b5eb-4830-9fc0-dfd0822b397a,826,事故灾难,公共安全事件的一类，涉及事故导致的灾难,['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'],1,1,0.0,0.0,OBJECT
b29121d2-7172-439c-927b-1238c5899c5b,827,公共卫生事件,公共安全事件的一类，涉及公共卫生问题导致的事件,['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'],1,1,0.0,0.0,OBJECT
d00653b0-3f45-4ac2-8480-61a91d6f53fb,828,社会安全事件,公共安全事件的一类，涉及社会安全问题导致的事件,['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'],1,1,0.0,0.0,OBJECT
a4acc2c0-b231-4d73-9bf2-1e6269188efb,829,自然灾害,,['be190d2db086c84da34d6db65f2cd9d72fdbeadcca6e1e171d90a8c6bab7daf1337826867dfa86463155ef949825fac5d017b4de741ba0d9f224dfaacfc3723a'],1,1,0.0,0.0,
4c73b59f-1d33-4ad1-8fcc-3b85937ca43a,830,探测,"探测在反恐防范和安全防范领域中是一项至关重要的能力和手段，主要指发现潜在威胁或恐怖分子的能力。它是安全防范的基本要素之一，旨在通过各种方式发现潜在的安全威胁，无论这些威胁是显性的风险事件还是隐性的风险事件。探测的实现方式多样，包括但不限于系统能够识别入侵行为的能力，以及作为视频监控系统功能之一的利用视频技术对监控区域进行侦查的能力。

探测的目的是通过对显性和隐性风险事件的感知，提前发现并处理潜在的安全威胁，从而保障人员和财产的安全。在反恐防范中，探测的重点是识别和发现潜在的恐怖分子及其威胁，而在更广泛的安全防范领域，探测的目标则是广泛地识别各种可能对安全构成威胁的因素。

综上所述，探测作为一种基本要素和手段，在反恐和安全防范中扮演着关键角色。它通过多种技术和方法实现对潜在威胁的发现，是确保安全的前提之一。","['f7056356d67cc9c14fcbd6eac3236438bb049dd0cd7ce3d229aed021e7fcd07f553623ade846a0bf13e225180659c2179784c7773bd86131c017d3cc13913dad'
 '9d55c4797d8f9d4dc3c7b28c586febc38b2ac5614beb558492113039adc56787993054b54886e5382e5abc97033ad3de2fa4f332c72e41b9cd390de31a8457f5'
 'b568b5b3a9ab6672ae88757ce3f5711fe97b9203b35242c493af8ba900bdbf6ef71a74ad13d692e38f4a5d864e4c36da0c3ce6326cd1342fa16805d273731baf'
 'b683a6161df7242ab756ced988fb7711fa84b79d6410bb9e85c4de22e46da969158dc872081127fd10fd2ac14aba55cb38c18b3c9f6ab2cfed5968e3b130555e'
 '1ed17b24a2181f799ae6e9c9d3449e0f22f7febee90ce0159fd6cc931a0d5f465f90f6d8eadab7c2362b9551a394394c134ba19748fe3b9cce549295f75eaa15'
 '27fbec736184467171d3d952003b3ad4d0a71f44f7763c94efa2bea36cbcc467604d74cdb2be22f4a6bafeb4781acbb0038ae75e537609c071ced8ce444d84ed']",6,7,0.0,0.0,ATTRIBUTE
612c80fb-7f83-47b8-a2bd-c01507eef779,831,监视,视频监控系统的功能之一，指对监控区域进行持续的观察,['f7056356d67cc9c14fcbd6eac3236438bb049dd0cd7ce3d229aed021e7fcd07f553623ade846a0bf13e225180659c2179784c7773bd86131c017d3cc13913dad'],1,1,0.0,0.0,ATTRIBUTE
1445e3d9-ade3-47f6-ab14-5e66919e9764,832,实时显示,视频监控系统的功能之一，指监控图像能够即时展现给用户,['f7056356d67cc9c14fcbd6eac3236438bb049dd0cd7ce3d229aed021e7fcd07f553623ade846a0bf13e225180659c2179784c7773bd86131c017d3cc13913dad'],1,1,0.0,0.0,ATTRIBUTE
1b6cb18c-6d79-46fa-98d0-6959ea11a9de,833,记录现场视频图像,视频监控系统的功能之一，指将监控到的视频图像进行保存,['f7056356d67cc9c14fcbd6eac3236438bb049dd0cd7ce3d229aed021e7fcd07f553623ade846a0bf13e225180659c2179784c7773bd86131c017d3cc13913dad'],1,1,0.0,0.0,ATTRIBUTE
86201377-d75b-46ac-aa43-9c89b3ca22a4,834,模式识别技术,出人口控制系统中使用的技术，包括自定义符识别和生物特征识别,['debde211abe660adcc044b8437306e375571b683e4737a9511754a9e10c639d6621ea1606eb256b9e45c7aad82d8e57c915adc8822101aa9aeeef1b1b5ea47f0'],1,0,,,ATTRIBUTE
0653dd69-fe6f-4494-ae98-a99403dcf274,835,执行机构启闭,"出人口控制系统控制的动作，即出入口的开启和关闭)<|COMPLETE|>(""entity""",['debde211abe660adcc044b8437306e375571b683e4737a9511754a9e10c639d6621ea1606eb256b9e45c7aad82d8e57c915adc8822101aa9aeeef1b1b5ea47f0'],1,0,,,ATTRIBUTE
233ecf86-0fda-4865-ab36-a56ca2fab048,836,生物特征识别,出人口控制系统使用的一种模式识别技术，通过分析个体的生物特征进行识别,['debde211abe660adcc044b8437306e375571b683e4737a9511754a9e10c639d6621ea1606eb256b9e45c7aad82d8e57c915adc8822101aa9aeeef1b1b5ea47f0'],1,1,0.0,0.0,ATTRIBUTE
67cb76eb-eead-47c1-a8d4-a573b6158146,837,出入口目标识别,出人口控制系统必须能够识别出入口的目标，使用模式识别技术，包括自定义符识别和生物特征识别,['debde211abe660adcc044b8437306e375571b683e4737a9511754a9e10c639d6621ea1606eb256b9e45c7aad82d8e57c915adc8822101aa9aeeef1b1b5ea47f0'],1,1,0.0,0.0,CONSTRAINT
b441a259-df8c-40bb-bc63-6134eaa6ae91,838,出入口执行机构控制,出人口控制系统必须控制出入口的执行机构启闭，确保安全和管理的需要,['debde211abe660adcc044b8437306e375571b683e4737a9511754a9e10c639d6621ea1606eb256b9e45c7aad82d8e57c915adc8822101aa9aeeef1b1b5ea47f0'],1,1,0.0,0.0,CONSTRAINT
fb591571-aeb9-49ae-8cec-89983348685c,839,自定义符识别,,['debde211abe660adcc044b8437306e375571b683e4737a9511754a9e10c639d6621ea1606eb256b9e45c7aad82d8e57c915adc8822101aa9aeeef1b1b5ea47f0'],1,1,0.0,0.0,
279bf06b-eae9-46e3-8edd-faef837bf40e,840,停车库（场）安全管理系统,关于停车库（场）内人员和车辆进出的登录、监控以及在库（场）内安全的综合管理电子系统的规范,['bd8535ab3aa4d3a179a40d27ffc05daa2372e55ac1bd7309418f0c46f0cabf4243dfdf5147255e85bb5378958f6d75bdfd8413c6102ecb6698f6f6f2110b9f14'],1,19,0.0,0.0,NORM
733d99e1-fc6c-45a9-9bdf-fe7690a94aff,841,人员和车辆进出登录,对进入或离开停车库（场）的人员和车辆进行记录的过程,['bd8535ab3aa4d3a179a40d27ffc05daa2372e55ac1bd7309418f0c46f0cabf4243dfdf5147255e85bb5378958f6d75bdfd8413c6102ecb6698f6f6f2110b9f14'],1,2,0.0,0.0,ATTRIBUTE
292fc2d8-487e-4580-9736-f6b902115c48,842,监控,对停车库（场）内的人员和车辆进行实时观察和管理的活动,['bd8535ab3aa4d3a179a40d27ffc05daa2372e55ac1bd7309418f0c46f0cabf4243dfdf5147255e85bb5378958f6d75bdfd8413c6102ecb6698f6f6f2110b9f14'],1,2,0.0,0.0,ATTRIBUTE
460ef5cf-1c0e-48b0-8ef2-32f0c42d551c,843,安全实现综合管理,通过电子系统实现对停车库（场）内人员和车辆安全的全面管理,['bd8535ab3aa4d3a179a40d27ffc05daa2372e55ac1bd7309418f0c46f0cabf4243dfdf5147255e85bb5378958f6d75bdfd8413c6102ecb6698f6f6f2110b9f14'],1,2,0.0,0.0,ATTRIBUTE
07db1b46-b5c1-4e14-8565-54b0ade815ab,844,电子系统,用于实现停车库（场）安全管理的技术系统，包括硬件和软件,['bd8535ab3aa4d3a179a40d27ffc05daa2372e55ac1bd7309418f0c46f0cabf4243dfdf5147255e85bb5378958f6d75bdfd8413c6102ecb6698f6f6f2110b9f14'],1,5,0.0,0.0,OBJECT
42492be2-b6d6-412c-a627-5a6a3837595e,845,车辆安全,停车库（场）内车辆的安全保障,['bd8535ab3aa4d3a179a40d27ffc05daa2372e55ac1bd7309418f0c46f0cabf4243dfdf5147255e85bb5378958f6d75bdfd8413c6102ecb6698f6f6f2110b9f14'],1,1,0.0,0.0,ATTRIBUTE
b6d85ff3-116f-4653-8971-6348c66984e3,846,人员安全,,['bd8535ab3aa4d3a179a40d27ffc05daa2372e55ac1bd7309418f0c46f0cabf4243dfdf5147255e85bb5378958f6d75bdfd8413c6102ecb6698f6f6f2110b9f14'],1,2,0.0,0.0,
749ab0a2-2bc6-4cf8-b9be-918224461c63,847,爆炸物,防爆安全检查系统探测的对象之一，指可能引起爆炸的物质,['afa6cadfb1bd1cf9f3850ee4c133d46ca4ad84b06bf48d2c0772c9cc76b427d6116d240c8dd45bd06b4af548e719ca7ce5e68550af802075783167d270584cf6'],1,1,0.0,0.0,ATTRIBUTE
e8dc371a-16e0-4539-8dca-9908e4adfda8,848,武器,防爆安全检查系统探测的对象之一，指用于攻击或防御的工具或装备,['afa6cadfb1bd1cf9f3850ee4c133d46ca4ad84b06bf48d2c0772c9cc76b427d6116d240c8dd45bd06b4af548e719ca7ce5e68550af802075783167d270584cf6'],1,1,0.0,0.0,ATTRIBUTE
9667c257-7e75-4f18-8ff6-735d993f83ae,849,违禁品,违禁品是安全检查和防爆安全检查系统探测的主要对象，它们包括但不限于武器类、爆炸类、易燃易爆物品类、毒害品类、腐蚀性物品类以及放射性材料和化学毒气等。这些物品被法律或相关规定明确禁止携带或使用，因为它们可能对人员安全、公共安全或环境造成严重威胁。违禁品的定义涵盖了一系列危险物品，旨在确保人们的生命安全和财产安全不受这些潜在危险物品的威胁。,"['afa6cadfb1bd1cf9f3850ee4c133d46ca4ad84b06bf48d2c0772c9cc76b427d6116d240c8dd45bd06b4af548e719ca7ce5e68550af802075783167d270584cf6'
 '4e57896e0ab9f1c8438580a86a16650a0b7f8989153ce9d7c41f2b7e8988ea609ed73a4eedf4034fe9b18efa0dcf91f4410649739634df3728f38d98c34554d5']",2,10,0.0,0.0,ATTRIBUTE
1c9803cf-c554-49d7-bcd5-4d1bca8a50e5,850,报警,"报警是一种安全预警机制，广泛应用于不同的安全控制系统中，以确保人员和财产的安全。在出人口控制系统中，报警的主要功能是在检测到异常行为时发出警报，这有助于及时处警和防止非法行为。异常行为可能包括未经授权的入口或出口尝试、可疑行为等，旨在通过早期警告来减少安全威胁和潜在的非法活动。

另一方面，报警也是防爆安全检查系统的关键功能之一。在这个上下文中，报警的触发是由于探测到爆炸物、武器和（或）其他违禁品。这种类型的报警系统特别设计用于识别和预防潜在的爆炸和恐怖威胁，通过在早期阶段发出警报来防止可能的灾难性事件。

综上所述，报警作为一种重要的安全预警机制，在出人口控制系统和防爆安全检查系统中扮演着至关重要的角色。它通过在检测到异常行为或违禁品时发出警报，有助于及时处警、防止非法行为和潜在的安全威胁，从而保护人员和财产的安全。","['afa6cadfb1bd1cf9f3850ee4c133d46ca4ad84b06bf48d2c0772c9cc76b427d6116d240c8dd45bd06b4af548e719ca7ce5e68550af802075783167d270584cf6'
 '3be1f9c7610e5ef9062eb12cec629d1d6e684fb22a68db79a9874cc28be8fdeaa7d7a2f6e32d95db106f78bff52cb01843a6c2ce4932f0286b6aa08762146899']",2,2,0.0,0.0,ATTRIBUTE
25aecd8c-bada-448d-b897-cf36757b1367,851,电子防护系统,电子防护系统是一个设计用于增强安全防护的电子系统，它与实体防护措施联合设置，旨在提供全面的安全保障。作为安全防范管理平台中的一个重要组成部分，电子防护系统不仅与实体防护系统紧密结合，还与人力防范资源实现联动，以形成一个多层次、综合性的安全防护网络。通过这种方式，电子防护系统能够有效地补充实体防护措施和人力防范的不足，确保安全防护措施的完整性和有效性。,"['f41c2728a2bd83a2190f5a620dfed0ea170baed842869492d5a6d5ccbd28e0e00f1db9d743ffe693dc833a45fc12db56b8f131f44e4da96ab0cbedb18f851c43'
 '52391e7e483d5cf6a998468544ab68b9be9d679c179faacf2f87a4faae4b6f5878dc5bcb9b433313896a84f52038bba0e2159e4676bca9854f74875111f9cc0e']",2,14,0.0,0.0,ATTRIBUTE
b5a9f2e3-f119-44c3-8df8-8e37268facac,852,人力防范资源,安全防范管理平台中的一个组成部分，与实体防护系统和电子防护系统联动,['f41c2728a2bd83a2190f5a620dfed0ea170baed842869492d5a6d5ccbd28e0e00f1db9d743ffe693dc833a45fc12db56b8f131f44e4da96ab0cbedb18f851c43'],1,1,0.0,0.0,ATTRIBUTE
a9c314d3-a1f0-4c1a-90db-1248e7d5d36d,853,信息的集中处理与共享应用,安全防范管理平台必须实现的功能之一，涉及信息的集中处理和共享,['f41c2728a2bd83a2190f5a620dfed0ea170baed842869492d5a6d5ccbd28e0e00f1db9d743ffe693dc833a45fc12db56b8f131f44e4da96ab0cbedb18f851c43'],1,1,0.0,0.0,CONSTRAINT
99ed734f-3d8b-4a62-84c9-ef54e57005d9,854,风险事件的综合研判,安全防范管理平台必须实现的功能之一，涉及对风险事件的综合分析和判断,['f41c2728a2bd83a2190f5a620dfed0ea170baed842869492d5a6d5ccbd28e0e00f1db9d743ffe693dc833a45fc12db56b8f131f44e4da96ab0cbedb18f851c43'],1,1,0.0,0.0,CONSTRAINT
31651179-0c8f-42a6-ab7a-729459e8e4b9,855,事件处置的指挥调度,安全防范管理平台必须实现的功能之一，涉及对事件的处置和指挥调度,['f41c2728a2bd83a2190f5a620dfed0ea170baed842869492d5a6d5ccbd28e0e00f1db9d743ffe693dc833a45fc12db56b8f131f44e4da96ab0cbedb18f851c43'],1,1,0.0,0.0,CONSTRAINT
